movie_id,movie_title,released_date,about,streaming on,subscription ,language,no.of reviews,ratings,award_name,true_story,companies
53347,Iron Man,2008-04-30,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",prime,yes,English,8776,7.4,FALSE,FALSE, Marvel Studios  
34519,Hugo,2011-11-22,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",prime,yes,English,2141,7,FALSE,FALSE, Paramount Pictures    Infinitum Nihil    GK Films  
73031,Wild Wild West,1999-06-29,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,netflix,yes,English,1020,5.1,FALSE,FALSE, Todman Simon LeMasters Productions    Warner Bros.    Peters Entertainment    Sonnenfeld Josephson Worldwe Entertainment  
89421,The Mummy: Tomb of the Dragon Emperor,2008-07-01,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",netflix,yes,English,1387,5.2,FALSE,FALSE, Universal Pictures    China Film Co-Production Corporation    Relativity Media    Alphaville Films    Sommers Company The  
46879,Suicide Squad,2016-08-02,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",hulu,yes,English,7458,5.9,FALSE,FALSE, DC Comics    Dune Entertainment    Atlas Entertainment    Warner Bros.    DC Entertainment  
12096,Evan Almighty,2007-06-09,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,hulu,yes,English,1151,5.3,FALSE,FALSE, Columbia Pictures    Universal Pictures    Spyglass Entertainment    Shady Acres Entertainment    Original Film    Playtone    Relativity Media  
59638,Edge of Tomorrow,2014-05-27,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",hulu ,yes,English,4858,7.6,TRUE,FALSE, Village Roadshow Pictures    Warner Bros.    Viz Media    Province of British Columbia Production Services Tax Credit     Arts Entertainment    RatPac-Dune Entertainment  
78260,Waterworld,1995-07-28,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",netflix,yes,English,992,5.9,FALSE,FALSE, Universal Pictures    Gordon Company    Davis Entertainment    Licht/Mueller Film Corporation  
46374,G.I. Joe: The Rise of Cobra,2009-08-04,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",hulu,yes,English,1962,5.6,FALSE,FALSE, Paramount Pictures    Spyglass Entertainment    Di Bonaventura Pictures    Hasbro    Kontsept Film Company  
91850,Inside Out,2015-06-09,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",prime,yes,English,6560,8,TRUE,FALSE, Walt Disney Pictures    Pixar Animation Studios  
24813,The Jungle Book,2016-04-07,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",prime,yes,English,2892,6.7,FALSE,FALSE, Walt Disney Pictures    Walt Disney Studios Motion Pictures    Fairview Entertainment    Moving Picture Company (MPC)  
35211,Iron Man 2,2010-04-28,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",netflix,yes,English,6849,6.6,FALSE,FALSE, Marvel Studios  
91908,Snow White and the Huntsman,2012-05-30,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",netflix,yes,English,3118,5.8,FALSE,FALSE, Universal Pictures    Roth Films  
79914,Maleficent,2014-05-28,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",hulu,yes,English,4496,7,FALSE,FALSE, Walt Disney Pictures    Walt Disney Studios Motion Pictures    Roth Films  
74657,Dawn of the Planet of the Apes,2014-06-26,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",hulu,yes,English,4410,7.3,FALSE,FALSE, Ingenious Media    Chernin Entertainment    TSG Entertainment  
13293,The Lovers,2015-02-13,"The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.",hulu ,yes,English,34,4.8,FALSE,FALSE, Corsan    Bliss Media    Limelight International Media Entertainment    Neelmudra Entertainment    Aristos Films    Singularity Productions    Wildkite  
40186,47 Ronin,2013-12-06,"Based on the original 1941 movie from Japan, and from ancient Japan’s most enduring tale, the epic 3D fantasy-adventure 47 Ronin is born.  Keanu Reeves leads the cast as Kai, an outcast who joins Oishi (Hiroyuki Sanada), the leader of the 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honor to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",netflix,yes,English,1326,5.9,FALSE,FALSE, M Atlantic Films    Stuber Productions    Universal    Moving Picture Company (MPC)    HF Entertainment  
49812,Captain America: The Winter Soldier,2014-03-20,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",hulu,yes,English,5764,7.6,FALSE,FALSE, Marvel Studios  
33248,Shrek Forever After,2010-05-16,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",prime,yes,English,1959,6,FALSE,FALSE, DreamWorks Animation  
